Time,Source,Destination,Protocol,Length,Info
45.757244,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.757248,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.75725,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.757251000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.7573,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=38924487 Win=1748992 Len=0
45.757754999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.757793,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=38925947 Win=1748992 Len=0
45.760834,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.760839000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.760842,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.760914,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=38930327 Win=1748992 Len=0
45.762465999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.762505,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=38931787 Win=1748992 Len=0
45.763082,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.765558,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.765564000000005,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.765566,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.765617999999996,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=38939087 Win=1748992 Len=0
45.765759,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.76579,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=38940547 Win=1748992 Len=0
45.766698999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.766703,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.766745,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=38943467 Win=1748992 Len=0
45.768577,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.768581,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.768625,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=38946387 Win=1748992 Len=0
45.76937,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.771687,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.77169,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.771691,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.771694000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.771746,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=38955147 Win=1748992 Len=0
45.772344,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.774708000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.774710999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.774753000000004,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=38959527 Win=1748992 Len=0
45.775352000000005,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.775388,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=38960987 Win=1748992 Len=0
45.776008000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.778514,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.77852,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.778521000000005,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.778523,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.778593,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=38968287 Win=1748992 Len=0
45.779014000000004,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=38969747 Win=1748992 Len=0
45.781906,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.781909999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.781913,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.781914,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.781966,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=38975587 Win=1748992 Len=0
45.782148,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.784696999999994,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.7847,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.784703,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.784704999999995,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.784766,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=38982887 Win=1748992 Len=0
45.784978,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.785015,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=38984347 Win=1748992 Len=0
45.788211,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.788213,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.788214,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.788272,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=38990187 Win=1748992 Len=0
45.788809,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.791247,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.791253000000005,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.791256,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.791258,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.791259000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.791336,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=38998947 Win=1748992 Len=0
45.791771999999995,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.79354,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39001867 Win=1748992 Len=0
45.794105,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.796968,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.796973,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.796975,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.796978,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.797055,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39009167 Win=1748992 Len=0
45.797288,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.797321000000004,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39010627 Win=1748992 Len=0
45.797458,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.798548,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.798555,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.798615000000005,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39015007 Win=1748992 Len=0
45.801542,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.801547,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.801552,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.801553000000006,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.801634,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39022307 Win=1748992 Len=0
45.80203,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.803217,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.803278000000006,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39025227 Win=1748992 Len=0
45.803471,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.806312,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.806318,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.806389,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39029607 Win=1748992 Len=0
45.806872999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.806953,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39031067 Win=1748992 Len=0
45.808237,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.810521,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.810527,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.8106,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39036907 Win=1748992 Len=0
45.810815000000005,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.813217,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.813221,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.813225,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.813226,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.813228,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.813299,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39045667 Win=1748992 Len=0
45.8138,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.816241999999995,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.816246,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.816249,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.816308,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39052967 Win=1748992 Len=0
45.816528000000005,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.816565000000004,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39054427 Win=1748992 Len=0
45.817009000000006,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.819651,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.819654,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.819655,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.819657,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.819702,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39061727 Win=1748992 Len=0
45.819860999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.819893,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39063187 Win=1748992 Len=0
45.821028000000005,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.823551,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.823559,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.823643,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39069027 Win=1748992 Len=0
45.824462,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.827227,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.82723,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.827233,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.827234999999995,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.827314,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39076327 Win=1748992 Len=0
45.827616,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.827652,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39077787 Win=1748992 Len=0
45.8283,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.830709000000006,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.830715999999995,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.830717,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.830788,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39085087 Win=1748992 Len=0
45.831031,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.831066,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39086547 Win=1748992 Len=0
45.832407,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.832412,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.832485999999996,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39089467 Win=1748992 Len=0
45.833034999999995,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.833584,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.83363,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39092387 Win=1748992 Len=0
45.834192,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.836675,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.836681,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.836682,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.83677,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39098227 Win=1748992 Len=0
45.836959,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.839341999999995,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.83943,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39102607 Win=1748992 Len=0
45.839966,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.840004,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39104067 Win=1748992 Len=0
45.84097,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.843771000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.843777,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.843778,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.843779,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.843779999999995,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.843849,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39112827 Win=1748992 Len=0
45.844064,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.845535,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.8456,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39115747 Win=1748992 Len=0
45.850499,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.850503,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.850504,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.850506,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.850577,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39123047 Win=1748992 Len=0
45.850821,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.850823999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.850823999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.85086,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39127427 Win=1748992 Len=0
45.853445,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.853448,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.853449,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.853453,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.853508000000005,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39134727 Win=1748992 Len=0
45.854,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.854045,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39136187 Win=1748992 Len=0
45.854662,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.856708000000005,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.856714000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.856715,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.856775,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39142027 Win=1748992 Len=0
45.857815,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.860609000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.860611999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.860615,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.860694,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39147867 Win=1748992 Len=0
45.860896000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.863399,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.863402,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.863403000000005,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.863405,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.86347,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39156627 Win=1748992 Len=0
45.8648,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.864805,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.864866,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39159547 Win=1748992 Len=0
45.86544,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.867954,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.867959,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.867961,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.868059,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39166847 Win=1748992 Len=0
45.868352,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.868388,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39168307 Win=1748992 Len=0
45.868688,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.869744,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.869807,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39171227 Win=1748992 Len=0
45.870307000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.872116,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.87219,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39174147 Win=1748992 Len=0
45.874037,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.874044,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.87412,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39177067 Win=1748992 Len=0
45.874669,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.877433,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.877439,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.877446,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.877448,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.877543,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39185827 Win=1748992 Len=0
45.877842,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.879593,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.879597,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.879651,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39190207 Win=1748992 Len=0
45.879824,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.879851,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39191667 Win=1748992 Len=0
45.881569,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.881572999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.881621,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39194587 Win=1748992 Len=0
45.882923,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.882926,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.882958,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39197507 Win=1748992 Len=0
45.886193,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.886196999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.886199,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.886272,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39203347 Win=1748992 Len=0
45.886998999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.889731,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.889734000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.889737,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.889738,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.889802,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39210647 Win=1748992 Len=0
45.890526,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.890589,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39212107 Win=1748992 Len=0
45.891304999999996,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.893646000000004,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.893652,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.893710999999996,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39217947 Win=1748992 Len=0
45.89438,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.896775,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.896778999999995,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.896782,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.896783,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.896784999999994,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.896863,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39226707 Win=1748992 Len=0
45.898866,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.898869,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.89887,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.898919,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39231087 Win=1748992 Len=0
45.899644,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39232547 Win=1748992 Len=0
45.900177,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.902709,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.902713,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.902714,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.902715,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.902757,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39239847 Win=1748992 Len=0
45.902912,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.902944,10.218.72.130,82.195.75.101,TCP,54,13209  >  443 [ACK] Seq=807 Ack=39241307 Win=1748992 Len=0
45.904068,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
45.904758,82.195.75.101,10.218.72.130,TCP,1514,[TCP segment of a reassembled PDU]
